experience_level,salary_in_usd,remote_ratio,company_size,company_location_Other,company_location_US,job_title_Data Analyst,job_title_Data Engineer,job_title_Data Scientist,job_title_Machine Learning Engineer,job_title_Other,job_title_Software Engineer
2,235950,100,1,1,0,0,1,0,0,0,0
2,145800,100,1,1,0,0,1,0,0,0,0
3,276000,100,1,0,1,0,0,0,0,1,0
3,83600,0,1,0,1,0,0,1,0,0,0
1,89230,100,1,1,0,0,0,0,0,1,0
1,30769,100,1,1,0,0,0,0,0,1,0
3,227700,0,1,0,1,0,0,0,0,1,0
3,175950,0,1,0,1,0,0,0,0,1,0
3,189400,0,1,0,1,0,0,0,1,0,0
3,321600,0,1,0,1,0,0,0,0,1,0
3,172500,0,1,0,1,0,0,0,0,1,0
2,88000,0,1,0,1,0,0,0,0,0,1
2,216040,0,1,0,1,0,0,0,0,1,0
2,99300,0,1,0,1,0,0,0,0,1,0
2,258750,0,1,0,1,0,0,0,0,1,0
2,100650,0,1,0,1,0,0,0,0,1,0
2,73200,0,1,0,1,0,0,0,0,1,0
3,112200,0,1,0,1,0,0,0,0,1,0
3,179000,0,1,0,1,0,0,0,0,1,0
3,85000,0,1,0,1,0,0,0,0,1,0
3,192900,0,1,0,1,0,0,0,0,0,1
3,163680,0,1,0,1,0,0,0,0,1,0
3,109120,0,1,0,1,0,0,0,0,1,0
3,137500,0,1,0,1,0,0,1,0,0,0
3,176000,100,1,0,1,0,0,0,0,0,1
3,209000,100,1,0,1,0,0,0,0,1,0
3,142500,100,1,0,1,0,0,0,0,1,0
3,145440,0,1,0,1,0,0,0,0,1,0
3,96960,0,1,0,1,0,0,0,0,1,0
2,186000,0,1,0,1,0,0,0,0,1,0
3,158010,0,1,0,1,1,0,0,0,0,0
3,93432,0,1,0,1,1,0,0,0,0,0
1,94000,0,1,0,1,1,0,0,0,0,0
2,87350,0,1,0,1,0,1,0,0,0,0
2,69900,0,1,0,1,0,1,0,0,0,0
3,50000,0,1,1,0,0,1,0,0,0,0
3,44444,0,1,1,0,0,1,0,0,0,0
3,163200,0,1,0,1,0,0,0,0,1,0
2,207600,0,1,0,1,0,0,0,1,0,0
2,169800,0,1,0,1,0,0,0,1,0,0
2,234550,0,1,0,1,0,0,0,1,0,0
2,163950,0,1,0,1,0,0,0,1,0,0
3,175000,0,1,0,1,0,0,0,0,1,0
3,145000,0,1,0,1,0,0,0,0,1,0
1,86000,100,1,1,0,1,0,0,0,0,0
1,70000,100,1,1,0,1,0,0,0,0,0
1,62400,0,1,0,1,1,0,0,0,0,0
1,52300,0,1,0,1,1,0,0,0,0,0
1,25000,100,1,1,0,1,0,0,0,0,0
2,221000,0,1,0,1,0,0,1,0,0,0
2,46000,0,1,0,1,0,0,1,0,0,0
3,273000,0,1,0,1,0,0,1,0,0,0
2,210700,0,1,0,1,0,0,0,0,0,1
2,110900,0,1,0,1,0,0,0,0,0,1
4,140000,0,1,0,1,0,1,0,0,0,0
3,133000,0,1,0,1,0,0,0,0,1,0
1,150000,0,1,0,1,0,0,0,0,1,0
3,125000,0,1,1,0,0,0,0,0,1,0
3,112500,0,1,1,0,0,0,0,0,1,0
3,120000,0,1,1,0,0,0,0,0,0,1
3,155555,100,1,0,1,0,0,0,0,0,1
3,77777,100,1,0,1,0,0,0,0,0,1
2,70000,100,1,0,1,0,0,0,0,1,0
2,50000,100,1,0,1,0,0,0,0,1,0
2,61538,0,1,1,0,0,0,0,0,1,0
2,53846,0,1,1,0,0,0,0,0,1,0
3,204200,0,1,0,1,0,0,0,0,1,0
3,115400,0,1,0,1,0,0,0,0,1,0
3,182000,0,1,0,1,0,0,0,0,1,0
3,125000,0,1,0,1,0,0,0,0,1,0
2,53333,0,1,1,0,0,0,0,0,1,0
2,37333,0,1,1,0,0,0,0,0,1,0
3,231100,0,1,0,1,0,0,0,1,0,0
3,149000,0,1,0,1,0,0,0,1,0,0
3,140200,0,1,0,1,0,0,0,0,1,0
3,104600,0,1,0,1,0,0,0,0,1,0
3,210000,0,1,0,1,0,0,0,0,1,0
3,175000,0,1,0,1,0,0,0,0,1,0
3,213900,0,1,0,1,0,0,1,0,0,0
3,152200,0,1,0,1,0,0,1,0,0,0
3,157850,0,1,1,0,0,0,0,0,1,0
3,102500,0,1,1,0,0,0,0,0,1,0
1,67832,0,1,1,0,0,0,0,0,1,0
1,45546,0,1,1,0,0,0,0,0,1,0
2,88000,0,1,0,1,0,0,0,0,1,0
2,80000,0,1,0,1,0,0,0,0,1,0
3,94000,0,1,0,1,0,0,0,0,1,0
4,225607,0,1,0,1,0,1,0,0,0,0
4,150405,0,1,0,1,0,1,0,0,0,0
1,68706,0,1,1,0,0,0,1,0,0,0
1,49333,0,1,1,0,0,0,1,0,0,0
2,174100,0,1,0,1,0,0,1,0,0,0
2,116000,0,1,0,1,0,0,1,0,0,0
2,203065,0,1,0,1,0,0,0,0,1,0
2,135376,0,1,0,1,0,0,0,0,1,0
3,188000,0,1,0,1,0,0,0,0,1,0
1,52030,0,1,0,1,1,0,0,0,0,0
1,41990,0,1,0,1,1,0,0,0,0,0
1,26575,0,1,1,0,1,0,0,0,0,0
1,26575,0,1,1,0,1,0,0,0,0,0
2,180583,0,1,0,1,0,0,0,0,0,1
3,140000,0,1,0,1,0,0,0,0,1,0
3,100000,0,1,0,1,0,0,0,0,1,0
3,82800,100,1,0,1,0,0,0,0,1,0
2,258750,0,1,0,1,0,0,0,0,0,1
2,164000,0,1,0,1,0,0,0,0,0,1
1,195200,0,1,0,1,0,0,0,0,1,0
1,96600,0,1,0,1,0,0,0,0,1,0
2,74222,0,1,1,0,0,0,0,0,1,0
2,220900,0,1,0,1,0,0,1,0,0,0
2,153000,0,1,0,1,0,1,0,0,0,0
2,107200,0,1,0,1,0,1,0,0,0,0
3,70200,0,1,0,1,0,0,0,0,1,0
3,212800,0,2,0,1,0,0,0,0,1,0
3,235200,0,2,0,1,0,0,0,0,1,0
3,136100,0,2,0,1,0,0,0,0,1,0
2,210000,0,1,0,1,0,0,0,0,1,0
2,165000,0,1,0,1,0,0,0,0,1,0
3,258000,100,1,0,1,0,0,0,1,0,0
2,195000,100,1,0,1,0,0,0,1,0,0
2,146000,100,1,0,1,0,0,0,1,0,0
2,130769,100,1,1,0,0,0,0,1,0,0
2,117692,100,1,1,0,0,0,0,1,0,0
2,245575,0,1,0,1,0,0,0,1,0,0
2,171903,0,1,0,1,0,0,0,1,0,0
2,203100,0,1,0,1,0,0,0,0,1,0
2,146600,0,1,0,1,0,0,0,0,1,0
2,205700,0,1,0,1,0,0,0,0,1,0
2,131000,0,1,0,1,0,0,0,0,1,0
3,114200,100,1,0,1,0,0,1,0,0,0
2,132100,100,1,0,1,0,0,1,0,0,0
2,110200,100,1,0,1,0,0,1,0,0,0
3,118346,0,1,1,0,0,0,0,0,1,0
3,105762,0,1,1,0,0,0,0,0,1,0
3,151000,0,1,0,1,0,0,0,0,1,0
3,299000,0,1,0,1,0,1,0,0,0,0
3,169000,0,1,0,1,0,1,0,0,0,0
3,71111,0,1,1,0,0,0,0,0,1,0
1,145000,100,1,0,1,0,0,0,0,1,0
1,94000,100,1,0,1,0,0,0,0,1,0
3,205200,0,1,0,1,0,0,0,0,1,0
3,121600,0,1,0,1,0,0,0,0,1,0
3,215000,100,1,0,1,0,0,0,0,0,1
3,179300,100,1,0,1,0,0,0,0,0,1
3,89200,0,1,0,1,0,0,0,0,1,0
3,45700,0,1,0,1,0,0,0,0,1,0
2,127000,0,1,0,1,0,0,0,0,1,0
2,83600,0,1,0,1,0,0,0,0,1,0
3,255000,0,1,0,1,0,0,0,0,1,0
3,204000,0,1,0,1,0,0,0,0,1,0
2,155000,0,1,0,1,0,0,0,0,1,0
2,140000,0,1,0,1,0,0,0,0,1,0
1,192300,0,1,0,1,0,0,0,0,1,0
1,120200,0,1,0,1,0,0,0,0,1,0
3,196000,100,1,0,1,0,0,0,0,1,0
3,95200,100,1,0,1,0,0,0,0,1,0
2,95588,0,2,1,0,0,0,0,0,1,0
1,50000,0,1,1,0,0,0,0,0,1,0
2,124800,100,1,0,1,0,0,0,0,1,0
2,76128,100,1,0,1,0,0,0,0,1,0
3,112000,0,1,0,1,0,0,0,0,1,0
3,230000,0,1,0,1,0,0,0,0,1,0
2,145730,0,1,1,0,0,0,0,0,1,0
2,117718,0,1,1,0,0,0,0,0,1,0
2,258000,0,1,0,1,0,0,0,0,0,1
2,119700,0,1,0,1,0,0,0,0,0,1
3,259000,0,1,0,1,0,0,0,0,1,0
3,124300,0,1,0,1,0,0,0,0,1,0
3,192050,0,1,0,1,0,0,1,0,0,0
3,198600,0,1,0,1,1,0,0,0,0,0
3,105800,0,1,0,1,1,0,0,0,0,0
3,136900,0,1,0,1,0,0,0,0,1,0
2,145000,0,1,0,1,0,0,0,0,1,0
2,93000,0,1,0,1,0,0,0,0,1,0
2,100802,0,1,0,1,0,1,0,0,0,0
2,70561,0,1,0,1,0,1,0,0,0,0
3,141200,0,1,0,1,0,1,0,0,0,0
3,75400,0,1,0,1,0,1,0,0,0,0
2,92500,100,1,0,1,0,0,0,0,1,0
2,53500,100,1,0,1,0,0,0,0,1,0
3,218800,100,1,0,1,0,0,0,1,0,0
2,259000,0,1,0,1,0,0,0,1,0,0
2,124300,0,1,0,1,0,0,0,1,0,0
2,224087,0,1,0,1,0,0,0,0,0,1
3,198600,0,1,0,1,0,0,0,1,0,0
3,105800,0,1,0,1,0,0,0,1,0,0
3,251000,0,1,0,1,0,0,0,0,1,0
3,177000,0,1,0,1,0,0,0,0,1,0
2,312200,0,1,0,1,0,0,0,0,1,0
2,175800,0,1,0,1,0,0,0,0,1,0
1,86000,0,1,0,1,0,0,0,0,1,0
1,70000,0,1,0,1,0,0,0,0,1,0
3,142600,0,1,0,1,0,0,0,0,1,0
3,198600,0,1,0,1,0,0,0,0,1,0
3,105800,0,1,0,1,0,0,0,0,1,0
2,26666,0,1,1,0,0,0,0,0,1,0
2,115000,100,1,0,1,0,0,0,0,0,1
3,176500,0,1,0,1,0,0,0,0,1,0
3,121900,0,1,0,1,0,0,0,0,0,1
3,212000,0,2,0,1,0,0,0,0,1,0
3,141000,0,2,0,1,0,0,0,0,1,0
2,188856,0,1,0,1,0,0,1,0,0,0
2,94000,100,1,0,1,0,0,0,0,1,0
2,75000,100,1,0,1,0,0,0,0,1,0
3,58106,0,1,1,0,0,0,0,0,1,0
3,40370,0,1,1,0,0,0,0,0,1,0
2,212000,0,2,0,1,0,0,0,0,0,1
2,141000,0,2,0,1,0,0,0,0,0,1
3,145200,0,1,0,1,0,0,0,0,1,0
3,118800,0,1,0,1,0,0,0,0,1,0
1,195500,0,1,0,1,0,1,0,0,0,0
1,89250,0,1,0,1,0,1,0,0,0,0
3,160160,100,1,0,1,0,0,0,0,1,0
3,131040,100,1,0,1,0,0,0,0,1,0
3,163000,0,1,0,1,0,0,0,0,1,0
3,77000,0,1,0,1,0,0,0,0,1,0
3,75600,0,1,0,1,0,0,0,0,1,0
2,287000,100,1,0,1,0,0,0,0,1,0
2,143000,100,1,0,1,0,0,0,0,1,0
1,102500,0,1,0,1,1,0,0,0,0,0
1,81075,100,1,0,1,0,0,0,0,1,0
1,44850,100,1,0,1,0,0,0,0,1,0
3,248000,0,1,0,1,0,0,0,0,1,0
2,142100,0,1,0,1,0,0,1,0,0,0
2,85200,0,1,0,1,0,0,1,0,0,0
2,110975,0,1,0,1,0,1,0,0,0,0
2,82025,0,1,0,1,0,1,0,0,0,0
2,85000,0,1,1,0,0,0,0,0,1,0
2,80000,0,1,1,0,0,0,0,0,1,0
1,97525,0,1,0,1,0,0,0,0,1,0
1,53950,0,1,0,1,0,0,0,0,1,0
3,192390,100,1,0,1,0,0,0,0,1,0
3,116640,100,1,0,1,0,0,0,0,1,0
2,147400,0,1,0,1,0,0,0,0,0,1
2,60900,0,1,0,1,0,0,0,0,0,1
3,185150,0,1,0,1,0,0,0,0,0,1
3,136850,0,1,0,1,0,0,0,0,0,1
3,246000,0,1,0,1,0,0,0,0,1,0
3,170300,100,1,0,1,0,0,0,0,1,0
3,94700,100,1,0,1,0,0,0,0,1,0
2,42666,0,1,1,0,1,0,0,0,0,0
2,36000,0,1,1,0,1,0,0,0,0,0
2,158300,100,1,0,1,0,0,0,0,1,0
2,82400,100,1,0,1,0,0,0,0,1,0
1,80600,100,1,0,1,0,0,0,0,1,0
1,32000,100,1,0,1,0,0,0,0,1,0
3,325200,0,1,0,1,0,0,0,0,1,0
3,170900,0,1,0,1,0,0,0,0,1,0
2,86500,0,1,0,1,0,1,0,0,0,0
1,80600,0,1,0,1,0,1,0,0,0,0
1,32000,0,1,0,1,0,1,0,0,0,0
3,98561,0,1,1,0,0,1,0,0,0,0
3,85252,0,1,1,0,0,1,0,0,0,0
1,128000,0,1,0,1,0,0,0,0,1,0
1,64000,0,1,0,1,0,0,0,0,1,0
2,267500,0,1,0,1,0,0,0,0,0,1
2,117400,0,1,0,1,0,0,0,0,1,0
2,62620,0,1,0,1,0,0,0,0,1,0
3,131200,100,1,0,1,0,0,0,0,1,0
3,95300,100,1,0,1,0,0,0,0,1,0
3,68800,0,1,0,1,0,0,0,0,1,0
3,48000,0,1,0,1,0,0,0,0,1,0
1,264200,0,1,0,1,0,1,0,0,0,0
1,143100,0,1,0,1,0,1,0,0,0,0
3,208300,0,1,0,1,0,0,0,0,1,0
2,248700,0,1,0,1,0,0,0,0,1,0
2,136300,0,1,0,1,0,0,0,0,1,0
3,44900,0,1,0,1,0,0,0,0,1,0
2,146800,0,1,0,1,0,0,0,0,1,0
2,104600,0,1,0,1,0,0,0,0,1,0
3,162000,0,2,0,1,0,0,0,0,1,0
3,107000,0,2,0,1,0,0,0,0,1,0
2,188100,0,1,0,1,0,0,0,0,1,0
2,112900,0,1,0,1,0,0,0,0,1,0
3,313000,0,1,0,1,0,0,0,0,1,0
3,181000,0,1,0,1,0,0,0,0,1,0
3,112500,100,1,1,0,1,0,0,0,0,0
3,56000,0,1,0,1,0,0,0,0,1,0
3,152000,100,1,0,1,0,0,1,0,0,0
3,111720,100,1,0,1,0,0,1,0,0,0
1,250200,0,1,0,1,0,0,1,0,0,0
1,117200,0,1,0,1,0,0,1,0,0,0
2,99000,100,1,0,1,0,0,1,0,0,0
2,72500,100,1,0,1,0,0,1,0,0,0
2,194480,0,1,0,1,0,0,0,0,1,0
2,173264,0,1,0,1,0,0,0,0,1,0
2,200200,0,1,0,1,0,0,0,0,1,0
2,178360,0,1,0,1,0,0,0,0,1,0
3,62100,0,1,0,1,0,0,0,0,1,0
3,138900,0,1,0,1,0,0,0,0,0,1
3,84000,0,1,0,1,0,0,0,0,1,0
3,65500,0,1,0,1,0,0,0,0,1,0
3,182608,0,1,0,1,0,0,0,0,0,1
3,250600,0,1,0,1,0,0,0,0,1,0
3,135400,0,1,0,1,0,0,0,0,1,0
1,92338,0,1,1,0,0,0,0,0,1,0
1,70320,0,1,1,0,0,0,0,0,1,0
2,55555,0,1,1,0,0,0,0,0,1,0
2,44444,0,1,1,0,0,0,0,0,1,0
2,85000,100,1,0,1,0,0,0,0,1,0
2,70000,100,1,0,1,0,0,0,0,1,0
2,181200,0,1,0,1,0,0,0,0,1,0
2,78700,0,1,0,1,0,0,0,0,1,0
4,282600,0,1,0,1,0,0,0,0,1,0
4,145600,0,1,0,1,0,0,0,0,1,0
3,212000,100,1,0,1,0,0,0,0,1,0
3,127200,100,1,0,1,0,0,0,0,1,0
3,250000,0,1,0,1,1,0,0,0,0,0
3,177000,0,1,0,1,1,0,0,0,0,0
3,106200,0,1,0,1,1,0,0,0,0,0
2,87000,100,1,0,1,1,0,0,0,0,0
2,62954,100,1,0,1,1,0,0,0,0,0
3,205600,0,1,0,1,0,1,0,0,0,0
3,123400,0,1,0,1,0,1,0,0,0,0
4,74368,0,1,1,0,0,0,0,0,1,0
4,66811,0,1,1,0,0,0,0,0,1,0
3,90000,100,1,0,1,0,0,0,0,1,0
2,193000,0,1,0,1,0,0,0,0,1,0
2,84600,0,1,0,1,0,0,0,0,1,0
3,96600,0,1,0,1,0,0,0,0,0,1
3,158600,0,1,0,1,0,0,0,0,1,0
3,246000,100,1,0,1,0,0,0,0,1,0
3,118000,100,1,0,1,0,0,0,0,1,0
2,64000,0,1,0,1,0,0,0,0,1,0
2,95000,0,1,0,1,0,0,0,0,1,0
2,90000,0,1,0,1,0,0,0,0,1,0
2,135000,0,1,0,1,1,0,0,0,0,0
1,19333,0,1,1,0,1,0,0,0,0,0
2,270000,0,1,0,1,0,0,0,0,1,0
2,117500,0,1,0,1,0,0,0,0,1,0
3,223900,0,1,0,1,0,0,0,0,1,0
3,135700,0,1,0,1,0,0,0,0,1,0
2,192300,0,1,0,1,0,0,1,0,0,0
2,107900,0,1,0,1,0,0,1,0,0,0
2,100493,0,1,0,1,0,0,1,0,0,0
2,54616,0,1,0,1,0,0,1,0,0,0
2,184320,0,1,0,1,0,1,0,0,0,0
2,122880,0,1,0,1,0,1,0,0,0,0
3,116050,0,1,0,1,0,1,0,0,0,0
3,84400,0,1,0,1,0,1,0,0,0,0
3,212300,0,1,0,1,0,1,0,0,0,0
3,154400,0,1,0,1,0,1,0,0,0,0
1,111300,0,1,0,1,0,0,0,0,1,0
1,81000,0,1,0,1,0,0,0,0,1,0
2,100000,0,1,0,1,0,0,0,0,1,0
2,95000,0,1,0,1,0,0,0,0,1,0
1,166200,0,1,0,1,0,0,0,0,0,1
1,92100,0,1,0,1,0,0,0,0,0,1
3,228100,0,1,1,0,0,0,0,0,1,0
3,152100,0,1,1,0,0,0,0,0,1,0
2,248400,0,1,1,0,0,0,0,0,1,0
2,127000,0,1,1,0,0,0,0,0,1,0
3,116334,0,1,0,1,1,0,0,0,0,0
1,87000,0,1,0,1,0,0,0,0,1,0
1,66000,0,1,0,1,0,0,0,0,1,0
3,215000,0,1,0,1,0,0,0,0,1,0
3,175600,0,1,0,1,0,0,0,0,1,0
3,122222,100,1,1,0,0,1,0,0,0,0
3,88888,100,1,1,0,0,1,0,0,0,0
3,261500,0,2,0,1,0,0,0,0,1,0
3,151300,0,2,0,1,0,0,0,0,1,0
3,196000,0,1,0,1,0,1,0,0,0,0
3,133000,0,1,0,1,0,1,0,0,0,0
2,142600,0,1,0,1,0,1,0,0,0,0
2,114080,0,1,0,1,0,1,0,0,0,0
2,155000,0,1,0,1,0,1,0,0,0,0
2,135000,0,1,1,0,0,1,0,0,0,0
2,98000,0,1,1,0,0,1,0,0,0,0
3,181000,100,1,0,1,0,0,0,0,1,0
3,200000,0,1,1,0,0,0,0,0,1,0
3,170000,0,1,1,0,0,0,0,0,1,0
3,202000,100,1,1,0,0,0,0,0,1,0
3,180000,100,1,1,0,0,0,0,0,1,0
3,165000,100,1,0,1,0,0,0,0,1,0
1,98592,0,1,0,1,0,0,0,0,1,0
1,68640,0,1,0,1,0,0,0,0,1,0
4,255000,0,1,0,1,0,0,0,0,1,0
4,213000,0,1,0,1,0,0,0,0,1,0
3,245200,0,1,0,1,0,0,0,0,1,0
3,140000,0,1,0,1,0,0,0,0,1,0
3,132480,0,1,0,1,0,0,1,0,0,0
2,137900,100,1,0,1,0,0,1,0,0,0
2,95100,100,1,0,1,0,0,1,0,0,0
2,87100,100,1,0,1,0,0,1,0,0,0
2,137900,0,1,0,1,0,0,1,0,0,0
2,95100,0,1,0,1,0,0,1,0,0,0
2,126300,0,1,0,1,0,0,1,0,0,0
2,87100,0,1,0,1,0,0,1,0,0,0
3,260000,100,1,0,1,0,0,1,0,0,0
3,209000,100,1,0,1,0,0,0,0,1,0
3,137275,100,1,0,1,0,0,0,0,1,0
2,48881,0,1,1,0,0,0,0,0,1,0
2,42352,0,1,1,0,0,0,0,0,1,0
2,178200,0,1,0,1,0,0,0,0,1,0
1,137900,100,1,0,1,1,0,0,0,0,0
1,95100,100,1,0,1,1,0,0,0,0,0
1,126300,100,1,0,1,1,0,0,0,0,0
1,87100,100,1,0,1,1,0,0,0,0,0
1,137900,0,1,0,1,1,0,0,0,0,0
1,95100,0,1,0,1,1,0,0,0,0,0
1,126300,0,1,0,1,1,0,0,0,0,0
1,87100,0,1,0,1,1,0,0,0,0,0
1,138000,0,1,0,1,1,0,0,0,0,0
1,85500,0,1,0,1,1,0,0,0,0,0
3,156250,100,1,0,1,0,0,0,0,1,0
3,125000,100,1,0,1,0,0,0,0,1,0
4,240000,100,1,0,1,0,0,0,0,1,0
4,200000,100,1,0,1,0,0,0,0,1,0
2,126500,100,1,0,1,0,0,0,0,1,0
3,116000,0,1,0,1,0,0,0,0,0,1
3,189110,0,1,0,1,0,0,0,0,0,1
2,191000,0,1,0,1,0,0,0,0,1,0
3,165000,100,1,0,1,0,0,0,0,1,0
3,110000,100,1,0,1,0,0,0,0,0,1
2,141300,0,1,0,1,0,0,0,0,1,0
2,67000,0,1,0,1,0,0,0,0,1,0
3,281000,100,1,0,1,0,0,0,0,1,0
3,204000,100,1,0,1,0,0,0,0,1,0
3,155000,100,1,0,1,0,0,0,0,1,0
3,251600,0,1,0,1,0,0,0,0,1,0
3,96800,0,1,0,1,0,0,0,0,1,0
2,155000,100,1,0,1,0,0,0,0,1,0
2,137000,100,1,0,1,0,0,0,0,1,0
2,70000,0,1,0,1,0,0,0,0,1,0
2,212500,0,1,1,0,0,0,0,0,1,0
3,314800,100,1,0,1,0,0,0,0,1,0
3,119200,100,1,0,1,0,0,0,0,1,0
2,154330,0,1,0,1,0,0,0,0,1,0
2,86700,0,1,0,1,0,0,0,0,1,0
1,48019,0,2,1,0,0,0,0,0,1,0
1,58333,50,2,1,0,0,0,0,0,1,0
3,125000,0,1,1,0,0,0,0,0,1,0
1,208000,0,1,0,1,0,0,0,0,1,0
1,147000,0,1,0,1,0,0,0,0,1,0
2,168000,0,1,0,1,0,0,0,0,1,0
2,112000,0,1,0,1,0,0,0,0,1,0
1,135000,0,1,0,1,0,0,0,0,1,0
1,77000,0,1,0,1,0,0,0,0,1,0
3,278000,0,1,1,0,0,0,0,0,1,0
3,95000,0,1,1,0,0,0,0,0,1,0
1,165000,0,1,0,1,0,0,0,0,0,1
2,104000,0,1,1,0,0,0,0,0,1,0
2,69333,0,1,1,0,0,0,0,0,1,0
1,183000,0,1,0,1,1,0,0,0,0,0
1,83400,0,1,0,1,1,0,0,0,0,0
3,176490,100,1,0,1,1,0,0,0,0,0
3,107430,100,1,0,1,1,0,0,0,0,0
3,163492,0,1,0,1,0,0,0,0,1,0
3,102183,0,1,0,1,0,0,0,0,1,0
4,200000,100,1,0,1,0,0,1,0,0,0
4,90000,100,1,0,1,0,0,1,0,0,0
1,78000,0,1,0,1,0,0,0,0,1,0
1,46800,0,1,0,1,0,0,0,0,1,0
2,176571,0,1,0,1,0,0,0,0,1,0
2,144000,0,1,1,0,0,0,0,0,1,0
2,83000,0,1,1,0,0,0,0,0,1,0
2,111662,0,1,0,1,0,0,0,0,1,0
3,150900,0,1,0,1,0,0,0,0,0,1
2,88888,0,1,1,0,0,0,1,0,0,0
2,61111,0,1,1,0,0,0,1,0,0,0
3,135000,100,1,1,0,0,0,1,0,0,0
3,75000,100,1,1,0,0,0,1,0,0,0
2,157697,0,1,0,1,0,0,1,0,0,0
2,93890,0,1,0,1,0,0,1,0,0,0
3,214280,0,1,0,1,0,0,0,0,1,0
3,165580,0,1,0,1,0,0,0,0,1,0
3,142800,100,1,0,1,0,0,0,0,1,0
3,85600,100,1,0,1,0,0,0,0,1,0
2,142800,100,1,0,1,0,0,0,0,1,0
2,85600,100,1,0,1,0,0,0,0,1,0
3,152375,100,1,0,1,0,0,0,0,1,0
3,94000,100,1,0,1,0,0,0,0,1,0
2,40378,0,1,1,0,0,0,0,0,1,0
2,37296,0,1,1,0,0,0,0,0,1,0
2,43750,0,1,1,0,0,0,0,0,1,0
1,100000,0,1,1,0,1,0,0,0,0,0
1,72222,0,1,1,0,1,0,0,0,0,0
1,87600,0,1,0,1,1,0,0,0,0,0
1,58500,0,1,0,1,1,0,0,0,0,0
2,113800,0,1,0,1,1,0,0,0,0,0
2,79700,0,1,0,1,1,0,0,0,0,0
2,111500,100,1,0,1,0,0,0,0,1,0
2,79700,100,1,0,1,0,0,0,0,1,0
3,91293,0,1,1,0,0,1,0,0,0,0
3,322300,100,1,0,1,0,0,0,0,1,0
3,201700,100,1,0,1,0,0,0,0,1,0
3,130000,0,1,0,1,0,0,0,0,1,0
3,90000,0,1,0,1,0,0,0,0,1,0
3,78000,0,1,0,1,0,0,0,0,1,0
2,90000,0,1,0,1,0,0,0,0,1,0
4,237500,0,1,0,1,0,0,0,0,1,0
4,142500,0,1,0,1,0,0,0,0,1,0
3,161800,0,1,0,1,0,0,0,0,0,1
3,97100,0,1,0,1,0,0,0,0,0,1
2,159100,0,1,0,1,0,0,0,0,0,1
1,80600,100,1,0,1,1,0,0,0,0,0
1,32000,100,1,0,1,1,0,0,0,0,0
2,197100,0,1,0,1,0,0,0,0,1,0
2,64900,0,1,0,1,0,0,0,0,1,0
3,202600,0,1,0,1,0,0,1,0,0,0
3,93800,0,1,0,1,0,0,1,0,0,0
3,106605,0,1,0,1,0,0,1,0,0,0
3,183300,0,1,0,1,0,0,1,0,0,0
3,101400,0,1,0,1,0,0,1,0,0,0
3,246300,0,1,0,1,0,0,0,0,1,0
3,138900,0,1,0,1,0,0,0,0,1,0
3,195500,0,1,0,1,0,0,0,0,0,1
3,117300,0,1,0,1,0,0,0,0,0,1
3,106250,0,1,1,0,0,0,0,0,1,0
3,81250,0,1,1,0,0,0,0,0,1,0
3,92700,0,1,0,1,0,0,0,1,0,0
1,96000,100,1,0,1,0,1,0,0,0,0
2,158620,0,1,0,1,0,1,0,0,0,0
3,323000,0,1,0,1,0,0,0,0,0,1
2,130000,100,1,0,1,0,0,0,0,1,0
2,104000,100,1,0,1,0,0,0,0,1,0
1,137436,0,1,0,1,0,0,0,0,1,0
1,91500,0,1,0,1,0,0,0,0,1,0
1,107968,100,1,0,1,0,0,0,0,1,0
1,63511,100,1,0,1,0,0,0,0,1,0
3,117950,0,1,1,0,0,0,0,0,1,0
3,100257,0,1,1,0,0,0,0,0,1,0
3,148440,0,1,0,1,0,0,0,0,1,0
3,98960,0,1,0,1,0,0,0,0,1,0
2,200000,0,1,0,1,0,0,0,0,1,0
2,131500,0,1,0,1,0,0,0,0,1,0
3,195500,0,1,0,1,0,0,0,0,1,0
3,105500,0,1,0,1,0,0,0,0,1,0
2,97000,0,1,0,1,0,0,0,0,1,0
2,74700,0,2,0,1,1,0,0,0,0,0
2,47700,0,2,0,1,1,0,0,0,0,0
2,200000,0,2,0,1,0,0,0,0,1,0
2,99500,0,2,0,1,0,0,0,0,1,0
1,117363,0,1,1,0,1,0,0,0,0,0
1,106025,0,1,1,0,1,0,0,0,0,0
3,160580,0,1,0,1,1,0,0,0,0,0
3,99740,0,1,0,1,1,0,0,0,0,0
2,166000,0,1,0,1,1,0,0,0,0,0
2,104000,0,1,0,1,1,0,0,0,0,0
1,30000,0,1,1,0,1,0,0,0,0,0
3,300000,100,1,0,1,0,0,0,0,1,0
2,93750,0,1,0,1,0,1,0,0,0,0
2,177300,0,1,0,1,0,1,0,0,0,0
2,136300,0,1,0,1,0,1,0,0,0,0
3,133333,0,1,1,0,0,0,0,1,0,0
2,96200,0,1,0,1,0,0,1,0,0,0
2,57400,0,1,0,1,0,0,1,0,0,0
3,177750,100,1,0,1,0,0,1,0,0,0
3,151000,100,1,0,1,0,0,1,0,0,0
1,200740,0,1,0,1,0,0,1,0,0,0
3,207900,100,1,0,1,0,0,1,0,0,0
3,158400,100,1,0,1,0,0,1,0,0,0
2,123620,0,1,1,0,0,0,0,0,1,0
2,110059,0,1,1,0,0,0,0,0,1,0
3,120000,100,1,1,0,0,0,0,1,0,0
